785,002284.SZ,亚太股份,,18
786,002285.SZ,世联行,,9
787,002286.SZ,保龄宝,,50
788,002287.SZ,奇正藏药,,44
789,002289.SZ,ST宇顺,,14
790,002290.SZ,禾盛新材,,11
791,002291.SZ,遥望科技,,67
792,002292.SZ,奥飞娱乐,,33
793,002293.SZ,罗莱生活,,81
794,002294.SZ,信立泰,,32
795,002295.SZ,精艺股份,,72
796,002296.SZ,辉煌科技,,25
797,002297.SZ,博云新材,,75
798,002298.SZ,中电兴发,,3
799,002299.SZ,圣农发展,,13
800,002300.SZ,太阳电缆,,7
801,002301.SZ,齐心集团,,56
802,002302.SZ,西部建设,,37
803,002303.SZ,美盈森,,48
804,002304.SZ,洋河股份,,62
805,002305.SZ,南国置业,,4
806,002306.SZ,中科云网,,45
807,002307.SZ,北新路桥,,8
808,002309.SZ,*ST中利,,7
809,002310.SZ,*ST东园,,19
810,002311.SZ,海大集团,,76
811,002312.SZ,川发龙蟒,,52
812,002313.SZ,日海智能,,25
813,002314.SZ,南山控股,,4
814,002315.SZ,焦点科技,,74
815,002316.SZ,ST亚联,,3
816,002317.SZ,众生药业,,44
817,002318.SZ,久立特材,,77
818,002319.SZ,乐通股份,,61
819,002320.SZ,海峡股份,,54
820,002321.SZ,华英农业,,13
821,002322.SZ,理工能科,,3
822,002323.SZ,雅博股份,,8
823,002324.SZ,普利特,,90
824,002326.SZ,永太科技,,52
825,002327.SZ,富安娜,,81
826,002328.SZ,新朋股份,,18
827,002329.SZ,皇氏集团,,99
828,002330.SZ,得利斯,,50
829,002331.SZ,皖通科技,,3
830,002332.SZ,仙琚制药,,32
831,002333.SZ,罗普斯金,,21
832,002334.SZ,英威腾,,7
833,002335.SZ,科华数据,,7
834,002336.SZ,*ST人乐,,84
835,002337.SZ,赛象科技,,89
836,002338.SZ,奥普光电,,97
837,002339.SZ,积成电子,,7
838,002340.SZ,格林美,,71
839,002342.SZ,巨力索具,,57
840,002343.SZ,慈文传媒,,33
841,002344.SZ,海宁皮城,,22
842,002345.SZ,潮宏基,,12
843,002346.SZ,柘中股份,,7
844,002347.SZ,泰尔股份,,57
845,002348.SZ,高乐股份,,56
846,002349.SZ,精华制药,,44
847,002350.SZ,北京科锐,,7
848,002351.SZ,漫步者,,26
849,002352.SZ,顺丰控股,,92
850,002353.SZ,杰瑞股份,,89
851,002354.SZ,天娱数科,,74
852,002355.SZ,兴民智通,,18
853,002356.SZ,赫美集团,,5
854,002357.SZ,富临运业,,107
855,002358.SZ,森源电气,,7
856,002360.SZ,同德化工,,52
857,002361.SZ,神剑股份,,52
858,002362.SZ,汉王科技,,3
859,002363.SZ,隆基机械,,18
860,002364.SZ,中恒电气,,7
861,002365.SZ,永安药业,,32
862,002366.SZ,融发核电,,53
863,002367.SZ,康力电梯,,6
864,002368.SZ,太极股份,,3
865,002369.SZ,卓翼科技,,25
866,002370.SZ,亚太药业,,32
867,002371.SZ,北方华创,,98
868,002372.SZ,伟星新材,,21
869,002373.SZ,千方科技,,3
870,002374.SZ,中锐股份,,67
871,002375.SZ,亚厦股份,,104
872,002376.SZ,新北洋,,26
873,002377.SZ,国创高新,,21
874,002378.SZ,章源钨业,,71
875,002379.SZ,宏创控股,,68
876,002380.SZ,科远智慧,,3
877,002381.SZ,双箭股份,,106
878,002382.SZ,蓝帆医疗,,49
879,002383.SZ,合众思壮,,25
880,002384.SZ,东山精密,,14
881,002385.SZ,大北农,,76
882,002386.SZ,天原股份,,52
883,002387.SZ,维信诺,,14
884,002388.SZ,ST新亚,,14
885,002389.SZ,航天彩虹,,75
886,002390.SZ,信邦制药,,17
887,002391.SZ,长青股份,,40
888,002392.SZ,北京利尔,,21
889,002393.SZ,力生制药,,32
890,002394.SZ,联发股份,,81
891,002395.SZ,双象股份,,90
892,002396.SZ,星网锐捷,,25
893,002397.SZ,梦洁股份,,81
894,002398.SZ,垒知集团,,21
895,002399.SZ,海普瑞,,32
896,002400.SZ,省广集团,,67
897,002401.SZ,中远海科,,3
898,002402.SZ,和而泰,,14
899,002403.SZ,爱仕达,,11
900,002404.SZ,嘉欣丝绸,,81
901,002405.SZ,四维图新,,3
902,002406.SZ,远东传动,,18
903,002407.SZ,多氟多,,52
904,002408.SZ,齐翔腾达,,52
905,002409.SZ,雅克科技,,98
906,002410.SZ,广联达,,3
907,002412.SZ,汉森制药,,44
908,002413.SZ,雷科防务,,25
909,002414.SZ,高德红外,,97
910,002415.SZ,海康威视,,26
911,002416.SZ,爱施德,,103
912,002418.SZ,康盛股份,,11
913,002419.SZ,天虹股份,,43
914,002420.SZ,毅昌科技,,11
915,002421.SZ,达实智能,,3
916,002422.SZ,科伦药业,,32
917,002423.SZ,中粮资本,,42
918,002424.SZ,ST百灵,,44
919,002425.SZ,ST凯文,,74
920,002426.SZ,胜利精密,,14
921,002427.SZ,尤夫股份,,36
922,002428.SZ,云南锗业,,71
923,002429.SZ,兆驰股份,,11
924,002430.SZ,杭氧股份,,89
925,002431.SZ,棕榈股份,,8
926,002432.SZ,九安医疗,,49
927,002434.SZ,万里扬,,18
928,002436.SZ,兴森科技,,14
929,002437.SZ,誉衡药业,,32
930,002438.SZ,江苏神通,,57
931,002439.SZ,启明星辰,,3
932,002440.SZ,闰土股份,,61
933,002441.SZ,众业达,,7
934,002442.SZ,龙星化工,,52
935,002443.SZ,金洲管道,,85
936,002444.SZ,巨星科技,,96
937,002445.SZ,中南文化,,85
938,002446.SZ,盛路通信,,25
939,002448.SZ,中原内配,,18
940,002449.SZ,国星光电,,98
941,002451.SZ,摩恩电气,,7
942,002452.SZ,长高电新,,7
943,002453.SZ,华软科技,,52
944,002454.SZ,松芝股份,,18
945,002455.SZ,百川股份,,52
946,002456.SZ,欧菲光,,14
947,002457.SZ,青龙管业,,90
948,002458.SZ,益生股份,,13
949,002459.SZ,晶澳科技,,7
950,002460.SZ,赣锋锂业,,71
951,002461.SZ,珠江啤酒,,82
952,002462.SZ,嘉事堂,,17
953,002463.SZ,沪电股份,,14
954,002465.SZ,海格通信,,25
955,002466.SZ,天齐锂业,,71
956,002467.SZ,二六三,,74
957,002468.SZ,申通快递,,92
958,002469.SZ,三维化学,,52
959,002470.SZ,金正大,,40
960,002471.SZ,中超控股,,7
961,002472.SZ,双环传动,,18
962,002474.SZ,榕基软件,,3
963,002475.SZ,立讯精密,,14
964,002476.SZ,宝莫股份,,52
965,002478.SZ,常宝股份,,85
966,002479.SZ,富春环保,,20
967,002480.SZ,新筑股份,,6
968,002481.SZ,双塔食品,,50
969,002482.SZ,广田集团,,104
970,002483.SZ,润邦股份,,53
971,002484.SZ,江海股份,,14
972,002485.SZ,ST雪发,,31
973,002486.SZ,嘉麟杰,,12
974,002487.SZ,大金重工,,7
975,002488.SZ,金固股份,,18
976,002489.SZ,浙江永强,,93
977,002490.SZ,ST墨龙,,89
978,002491.SZ,通鼎互联,,25
979,002492.SZ,恒基达鑫,,92
980,002493.SZ,荣盛石化,,36
981,002494.SZ,华斯股份,,12
982,002495.SZ,佳隆股份,,50
983,002496.SZ,辉丰股份,,40
984,002497.SZ,雅化集团,,71
985,002498.SZ,汉缆股份,,7
986,002500.SZ,山西证券,,35
987,002501.SZ,利源股份,,68
988,002506.SZ,协鑫集成,,7
989,002507.SZ,涪陵榨菜,,50
990,002508.SZ,老板电器,,11
991,002510.SZ,天汽模,,18
992,002511.SZ,中顺洁柔,,48
993,002512.SZ,达华智能,,26
994,002513.SZ,蓝丰生化,,40
995,002514.SZ,宝馨科技,,57
996,002515.SZ,金字火腿,,50
997,002516.SZ,旷达科技,,18
998,002517.SZ,恺英网络,,74
999,002518.SZ,科士达,,7
1000,002519.SZ,银河电子,,25
1001,002520.SZ,日发精机,,41
1002,002521.SZ,齐峰新材,,48
1003,002522.SZ,浙江众成,,90
1004,002523.SZ,天桥起重,,53
1005,002524.SZ,光正眼科,,49
1006,002526.SZ,山东矿机,,34
1007,002527.SZ,新时达,,97
1008,002528.SZ,ST英飞拓,,26
1009,002529.SZ,海源复材,,53
1010,002530.SZ,金财互联,,53
1011,002531.SZ,天顺风能,,7
1012,002532.SZ,天山铝业,,68
1013,002533.SZ,金杯电工,,7
1014,002534.SZ,西子洁能,,53
1015,002535.SZ,林州重机,,34
1016,002536.SZ,飞龙股份,,18
1017,002537.SZ,海联金汇,,18
1018,002538.SZ,司尔特,,40
1019,002539.SZ,云图控股,,40
1020,002540.SZ,亚太科技,,68
1021,002541.SZ,鸿路钢构,,85
1022,002542.SZ,中化岩土,,8
1023,002543.SZ,万和电气,,11
1024,002544.SZ,普天科技,,25
1025,002545.SZ,东方铁塔,,40
1026,002546.SZ,新联电子,,7
1027,002547.SZ,春兴精工,,18
1028,002548.SZ,金新农,,76
1029,002549.SZ,凯美特气,,19
1030,002550.SZ,千红制药,,38
1031,002551.SZ,尚荣医疗,,49
1032,002552.SZ,宝鼎科技,,14
1033,002553.SZ,南方精工,,18
1034,002554.SZ,惠博普,,95
1035,002555.SZ,三七互娱,,74
1036,002556.SZ,辉隆股份,,40
1037,002557.SZ,洽洽食品,,50
1038,002558.SZ,巨人网络,,74
1039,002559.SZ,亚威股份,,41
1040,002560.SZ,通达股份,,7
1041,002561.SZ,徐家汇,,43
1042,002562.SZ,兄弟科技,,32
1043,002563.SZ,森马服饰,,12
1044,002564.SZ,*ST天沃,,89
1045,002565.SZ,顺灏股份,,48
1046,002566.SZ,益盛药业,,44
1047,002567.SZ,唐人神,,76
1048,002568.SZ,百润股份,,91
1049,002569.SZ,ST步森,,12
1050,002570.SZ,贝因美,,99
1051,002571.SZ,德力股份,,93
1052,002572.SZ,索菲亚,,93
1053,002573.SZ,清新环境,,19
1054,002574.SZ,明牌珠宝,,12
1055,002575.SZ,群兴玩具,,56
1056,002576.SZ,通达动力,,7
1057,002577.SZ,雷柏科技,,26
1058,002578.SZ,闽发铝业,,68
1059,002579.SZ,中京电子,,14
1060,002580.SZ,圣阳股份,,7
1061,002581.SZ,未名医药,,38
1062,002582.SZ,好想你,,50
1063,002583.SZ,海能达,,25
1064,002584.SZ,西陇科学,,52
1065,002585.SZ,双星新材,,90
1066,002586.SZ,*ST围海,,8
1067,002587.SZ,奥拓电子,,14
1068,002588.SZ,史丹利,,40
1069,002589.SZ,瑞康医药,,17
1070,002590.SZ,万安科技,,18
1071,002591.SZ,恒大高新,,19
1072,002592.SZ,ST八菱,,18
1073,002593.SZ,日上集团,,85
1074,002594.SZ,比亚迪,,58
1075,002595.SZ,豪迈科技,,53
1076,002596.SZ,海南瑞泽,,37
1077,002597.SZ,金禾实业,,50
1078,002598.SZ,山东章鼓,,57
1079,002599.SZ,盛通股份,,67
1080,002600.SZ,领益智造,,14
1081,002601.SZ,龙佰集团,,52
1082,002602.SZ,ST华通,,74
1083,002603.SZ,以岭药业,,44
1084,002605.SZ,姚记科技,,74
1085,002606.SZ,大连电瓷,,7
1086,002607.SZ,中公教育,,56
1087,002608.SZ,江苏国信,,16
1088,002609.SZ,捷顺科技,,3
1089,002611.SZ,东方精工,,96
1090,002612.SZ,朗姿股份,,12
1091,002613.SZ,北玻股份,,53
1092,002614.SZ,奥佳华,,11
1093,002615.SZ,哈尔斯,,93
1094,002616.SZ,长青集团,,19
1095,002617.SZ,露笑科技,,7
1096,002620.SZ,瑞和股份,,104
1097,002622.SZ,皓宸医疗,,49
1098,002623.SZ,亚玛顿,,10
1099,002624.SZ,完美世界,,74
1100,002625.SZ,光启技术,,75
1101,002626.SZ,金达威,,49
1102,002627.SZ,三峡旅游,,47
1103,002628.SZ,成都路桥,,8
1104,002629.SZ,仁智股份,,95
1105,002630.SZ,华西能源,,53
1106,002631.SZ,德尔未来,,93
1107,002632.SZ,道明光学,,90
1108,002633.SZ,申科股份,,57
1109,002634.SZ,棒杰股份,,12
1110,002635.SZ,安洁科技,,14
1111,002636.SZ,金安国纪,,14
1112,002637.SZ,赞宇科技,,100
1113,002638.SZ,勤上股份,,11
1114,002639.SZ,雪人股份,,53
1115,002640.SZ,跨境通,,74
1116,002641.SZ,公元股份,,90
1117,002642.SZ,荣联科技,,3
1118,002643.SZ,万润股份,,52
1119,002644.SZ,佛慈制药,,44
1120,002645.SZ,华宏科技,,53
1121,002646.SZ,天佑德酒,,62
1122,002647.SZ,*ST仁东,,42
1123,002648.SZ,卫星化学,,52
1124,002649.SZ,博彦科技,,3
1125,002650.SZ,ST加加,,50
1126,002651.SZ,利君股份,,75
1127,002652.SZ,扬子新材,,21
1128,002653.SZ,海思科,,32
1129,002654.SZ,万润科技,,74
1130,002655.SZ,共达电声,,14
1131,002656.SZ,ST摩登,,12
1132,002657.SZ,中科金财,,3
1133,002658.SZ,雪迪龙,,19
1134,002659.SZ,凯文教育,,56
1135,002660.SZ,茂硕电源,,7
1136,002661.SZ,克明食品,,50
1137,002662.SZ,京威股份,,18
1138,002663.SZ,普邦股份,,8
1139,002664.SZ,信质集团,,18
1140,002666.SZ,德联集团,,52
1141,002667.SZ,威领股份,,71
1142,002668.SZ,TCL智家,,11
1143,002669.SZ,康达新材,,52
1144,002670.SZ,国盛金控,,35
1145,002671.SZ,龙泉股份,,37
1146,002672.SZ,东江环保,,19
1147,002673.SZ,西部证券,,35
1148,002674.SZ,兴业科技,,81
1149,002675.SZ,东诚药业,,32
1150,002676.SZ,顺威股份,,11
1151,002677.SZ,浙江美大,,11
1152,002678.SZ,珠江钢琴,,56
1153,002679.SZ,福建金森,,64
1154,002681.SZ,奋达科技,,14
1155,002682.SZ,龙洲股份,,92
1156,002683.SZ,广东宏大,,52
1157,002685.SZ,华东重机,,41
1158,002686.SZ,亿利达,,53
1159,002687.SZ,乔治白,,12
1160,002688.SZ,金河生物,,13
1161,002689.SZ,远大智能,,6
1162,002690.SZ,美亚光电,,53
1163,002691.SZ,冀凯股份,,53
1164,002692.SZ,远程股份,,7
1165,002693.SZ,双成药业,,38
1166,002694.SZ,顾地科技,,90
1167,002695.SZ,煌上煌,,50
1168,002696.SZ,百洋股份,,76
1169,002697.SZ,红旗连锁,,84
1170,002698.SZ,博实股份,,89
1171,002700.SZ,ST浩源,,39
1172,002701.SZ,奥瑞金,,67
1173,002702.SZ,海欣食品,,50
1174,002703.SZ,浙江世宝,,18
1175,002705.SZ,新宝股份,,11
1176,002706.SZ,良信股份,,7
1177,002707.SZ,众信旅游,,55
1178,002708.SZ,光洋股份,,18
1179,002709.SZ,天赐材料,,52
1180,002712.SZ,思美传媒,,67
1181,002713.SZ,东易日盛,,104
1182,002714.SZ,牧原股份,,13
1183,002715.SZ,登云股份,,18
1184,002716.SZ,湖南白银,,71
1185,002717.SZ,岭南股份,,19
1186,002718.SZ,友邦吊顶,,21
1187,002719.SZ,麦趣尔,,99
1188,002721.SZ,ST金一,,12
1189,002722.SZ,物产金轮,,85
1190,002723.SZ,小崧股份,,11
1191,002724.SZ,海洋王,,14
1192,002725.SZ,跃岭股份,,18
1193,002726.SZ,龙大美食,,50
1194,002727.SZ,一心堂,,17
1195,002728.SZ,特一药业,,44
1196,002729.SZ,好利科技,,14
1197,002730.SZ,电光科技,,53
1198,002731.SZ,萃华珠宝,,12
1199,002732.SZ,燕塘乳业,,99
1200,002733.SZ,雄韬股份,,7
1201,002734.SZ,利民股份,,40
1202,002735.SZ,王子新材,,90
1203,002736.SZ,国信证券,,35
1204,002737.SZ,葵花药业,,44
1205,002738.SZ,中矿资源,,71
1206,002739.SZ,万达电影,,33
1207,002741.SZ,光华科技,,52
1208,002742.SZ,ST三圣,,37
1209,002743.SZ,富煌钢构,,85
1210,002745.SZ,木林森,,14
1211,002746.SZ,仙坛股份,,13
1212,002747.SZ,埃斯顿,,57
1213,002748.SZ,ST世龙,,52
1214,002749.SZ,国光股份,,40
1215,002750.SZ,*ST龙津,,44
1216,002752.SZ,昇兴股份,,67
1217,002753.SZ,永东股份,,52
1218,002755.SZ,奥赛康,,32
1219,002756.SZ,永兴材料,,71
1220,002757.SZ,南兴股份,,53
1221,002758.SZ,浙农股份,,69
1222,002759.SZ,天际股份,,7
1223,002760.SZ,凤形股份,,57
1224,002761.SZ,浙江建投,,8
1225,002762.SZ,金发拉比,,12
1226,002763.SZ,汇洁股份,,12
1227,002765.SZ,蓝黛科技,,14
1228,002766.SZ,索菱股份,,18
1229,002767.SZ,先锋电子,,97
1230,002768.SZ,国恩股份,,90
1231,002769.SZ,普路通,,92
1232,002771.SZ,真视通,,3
1233,002772.SZ,众兴菌业,,78
1234,002773.SZ,康弘药业,,32
1235,002774.SZ,快意电梯,,6
1236,002775.SZ,文科股份,,8
1237,002777.SZ,久远银海,,3
1238,002778.SZ,中晟高科,,19
1239,002779.SZ,中坚科技,,63
1240,002780.SZ,三夫户外,,12
1241,002782.SZ,可立克,,14
1242,002783.SZ,凯龙股份,,52
1243,002785.SZ,万里石,,21
1244,002786.SZ,银宝山新,,53
1245,002787.SZ,华源控股,,67
1246,002788.SZ,鹭燕医药,,17
1247,002789.SZ,建艺集团,,104
1248,002790.SZ,瑞尔特,,93
1249,002791.SZ,坚朗五金,,21
1250,002792.SZ,通宇通讯,,25
1251,002793.SZ,罗欣药业,,32
1252,002795.SZ,永和智控,,57
1253,002796.SZ,世嘉科技,,25
1254,002797.SZ,第一创业,,35
1255,002798.SZ,帝欧家居,,93
1256,002799.SZ,环球印务,,67
1257,002800.SZ,天顺股份,,92
1258,002801.SZ,微光股份,,7
1259,002802.SZ,洪汇新材,,52
1260,002803.SZ,吉宏股份,,74
1261,002805.SZ,丰元股份,,7
1262,002806.SZ,华锋股份,,18
1263,002807.SZ,江阴银行,,1
1264,002808.SZ,ST恒久,,14
1265,002809.SZ,红墙股份,,52
1266,002810.SZ,山东赫达,,52
1267,002811.SZ,郑中设计,,104
1268,002812.SZ,恩捷股份,,7
1269,002813.SZ,路畅科技,,18
1270,002815.SZ,崇达技术,,14
1271,002816.SZ,和科达,,53
1272,002817.SZ,黄山胶囊,,32
1273,002818.SZ,富森美,,5
1274,002819.SZ,东方中科,,97
1275,002820.SZ,桂发祥,,50
1276,002821.SZ,凯莱英,,38
1277,002822.SZ,ST中装,,104
1278,002823.SZ,凯中精密,,57
1279,002824.SZ,和胜股份,,68
1280,002825.SZ,纳尔股份,,52
1281,002826.SZ,易明医药,,32
1282,002827.SZ,高争民爆,,52
1283,002828.SZ,贝肯能源,,95
1284,002829.SZ,星网宇达,,75
1285,002830.SZ,名雕股份,,104
1286,002831.SZ,裕同科技,,67
1287,002832.SZ,比音勒芬,,12
1288,002833.SZ,弘亚数控,,53
1289,002835.SZ,同为股份,,26
1290,002836.SZ,新宏泽,,67
1291,002837.SZ,英维克,,53
1292,002838.SZ,道恩股份,,90
1293,002839.SZ,张家港行,,1
1294,002840.SZ,华统股份,,50
1295,002841.SZ,视源股份,,14
1296,002842.SZ,翔鹭钨业,,71
1297,002843.SZ,泰嘉股份,,85
1298,002845.SZ,同兴达,,14
1299,002846.SZ,英联股份,,67
1300,002847.SZ,盐津铺子,,50
1301,002848.SZ,高斯贝尔,,11
1302,002849.SZ,威星智能,,97
1303,002850.SZ,科达利,,7
1304,002851.SZ,麦格米特,,7
1305,002852.SZ,道道全,,50
1306,002853.SZ,皮阿诺,,93
1307,002855.SZ,捷荣技术,,14
1308,002856.SZ,美芝股份,,104
1309,002857.SZ,三晖电气,,97
1310,002858.SZ,力盛体育,,56
1311,002859.SZ,洁美科技,,14
1312,002860.SZ,星帅尔,,11
1313,002861.SZ,瀛通通讯,,14
1314,002862.SZ,实丰文化,,56
1315,002863.SZ,今飞凯达,,18
1316,002864.SZ,盘龙药业,,44
1317,002865.SZ,钧达股份,,7
1318,002866.SZ,传艺科技,,26
1319,002867.SZ,周大生,,12
1320,002868.SZ,绿康生化,,13
1321,002869.SZ,金溢科技,,25
1322,002870.SZ,香山股份,,18
1323,002871.SZ,伟隆股份,,57
1324,002872.SZ,ST天圣,,17
1325,002873.SZ,新天药业,,44
1326,002875.SZ,安奈儿,,12
1327,002876.SZ,三利谱,,14
1328,002877.SZ,智能自控,,57
1329,002878.SZ,元隆雅图,,67
1330,002879.SZ,长缆科技,,7
1331,002880.SZ,卫光生物,,38
1332,002881.SZ,美格智能,,14
1333,002882.SZ,金龙羽,,7
1334,002883.SZ,中设股份,,8
1335,002884.SZ,凌霄泵业,,57
1336,002885.SZ,京泉华,,14
1337,002886.SZ,沃特股份,,90
1338,002887.SZ,绿茵生态,,19
1339,002888.SZ,惠威科技,,14
1340,002889.SZ,东方嘉盛,,92
1341,002890.SZ,弘宇股份,,63
1342,002891.SZ,中宠股份,,76
1343,002892.SZ,科力尔,,7
1344,002893.SZ,京能热力,,39
1345,002895.SZ,川恒股份,,52
1346,002896.SZ,中大力德,,57
1347,002897.SZ,意华股份,,14
1348,002898.SZ,赛隆药业,,32
1349,002899.SZ,英派斯,,56
1350,002900.SZ,哈三联,,32
1351,002901.SZ,大博医疗,,49
1352,002902.SZ,铭普光磁,,25
1353,002903.SZ,宇环数控,,41
1354,002905.SZ,金逸影视,,33
1355,002906.SZ,华阳集团,,18
1356,002907.SZ,华森制药,,44
1357,002908.SZ,德生科技,,3
1358,002909.SZ,集泰股份,,52
1359,002910.SZ,庄园牧场,,99
1360,002911.SZ,佛燃能源,,39
1361,002912.SZ,中新赛克,,26
1362,002913.SZ,奥士康,,14
1363,002915.SZ,中欣氟材,,52
1364,002916.SZ,深南电路,,14
1365,002917.SZ,金奥博,,52
1366,002918.SZ,蒙娜丽莎,,105
1367,002919.SZ,名臣健康,,74
1368,002920.SZ,德赛西威,,18
1369,002921.SZ,联诚精密,,18
1370,002922.SZ,伊戈尔,,7
1371,002923.SZ,润都股份,,32
1372,002925.SZ,盈趣科技,,14
1373,002926.SZ,华西证券,,35
1374,002927.SZ,泰永长征,,7
1375,002928.SZ,华夏航空,,30
1376,002929.SZ,润建股份,,25
1377,002930.SZ,宏川智慧,,92
1378,002931.SZ,锋龙股份,,57
1379,002932.SZ,明德生物,,49
1380,002933.SZ,新兴装备,,75
1381,002935.SZ,天奥电子,,75
1382,002936.SZ,郑州银行,,1
1383,002937.SZ,兴瑞科技,,14
1384,002938.SZ,鹏鼎控股,,14
1385,002939.SZ,长城证券,,35
1386,002940.SZ,昂利康,,32
1387,002941.SZ,新疆交建,,8
1388,002942.SZ,新农股份,,40
1389,002943.SZ,宇晶股份,,41
1390,002945.SZ,华林证券,,35
1391,002946.SZ,新乳业,,99
1392,002947.SZ,恒铭达,,14
1393,002948.SZ,青岛银行,,1
1394,002949.SZ,华阳国际,,8
1395,002950.SZ,奥美医疗,,49
1396,002951.SZ,*ST金时,,67
1397,002952.SZ,亚世光电,,14
1398,002953.SZ,日丰股份,,7
1399,002955.SZ,鸿合科技,,26
1400,002956.SZ,西麦食品,,50
1401,002957.SZ,科瑞技术,,53
1402,002958.SZ,青农商行,,1
1403,002959.SZ,小熊电器,,11
1404,002960.SZ,青鸟消防,,53
1405,002961.SZ,瑞达期货,,42
1406,002962.SZ,五方光电,,14
1407,002963.SZ,豪尔赛,,104
1408,002965.SZ,祥鑫科技,,18
1409,002966.SZ,苏州银行,,1
1410,002967.SZ,广电计量,,97
1411,002968.SZ,新大正,,9
1412,002969.SZ,嘉美包装,,67
1413,002970.SZ,锐明技术,,26
1414,002971.SZ,和远气体,,52
1415,002972.SZ,科安达,,6
1416,002973.SZ,侨银股份,,19
1417,002975.SZ,博杰股份,,53
1418,002976.SZ,瑞玛精密,,18
1419,002977.SZ,天箭科技,,25
1420,002978.SZ,安宁股份,,71
1421,002979.SZ,雷赛智能,,53
1422,002980.SZ,华盛昌,,97
1423,002981.SZ,朝阳科技,,14
1424,002982.SZ,湘佳股份,,13
1425,002983.SZ,芯瑞达,,14
1426,002984.SZ,森麒麟,,18
1427,002985.SZ,北摩高科,,75
1428,002986.SZ,宇新股份,,52
1429,002987.SZ,京北方,,3
1430,002988.SZ,豪美新材,,68
1431,002989.SZ,中天精装,,104
1432,002990.SZ,盛视科技,,3
1433,002991.SZ,甘源食品,,50
1434,002992.SZ,宝明科技,,14
1435,002993.SZ,奥海科技,,14
1436,002995.SZ,天地在线,,74
1437,002996.SZ,顺博合金,,68
1438,002997.SZ,瑞鹄模具,,53
1439,002998.SZ,优彩资源,,36
1440,002999.SZ,天禾股份,,69
1441,003000.SZ,劲仔食品,,50
1442,003001.SZ,中岩大地,,8
1443,003002.SZ,壶化股份,,52
1444,003003.SZ,天元股份,,67
1445,003004.SZ,声迅股份,,26
1446,003005.SZ,竞业达,,3
1447,003006.SZ,百亚股份,,48
1448,003007.SZ,直真科技,,3
1449,003008.SZ,开普检测,,7
1450,003009.SZ,中天火箭,,75
1451,003010.SZ,若羽臣,,74
1452,003011.SZ,海象新材,,93
1453,003012.SZ,东鹏控股,,105
1454,003013.SZ,地铁设计,,8
1455,003015.SZ,日久光电,,14
1456,003016.SZ,欣贺股份,,12
1457,003017.SZ,大洋生物,,52
1458,003018.SZ,金富科技,,90
1459,003019.SZ,宸展光电,,14
1460,003020.SZ,立方制药,,32
1461,003021.SZ,兆威机电,,14
1462,003022.SZ,联泓新科,,52
1463,003023.SZ,彩虹集团,,11
1464,003025.SZ,思进智能,,41
1465,003026.SZ,中晶科技,,98
1466,003027.SZ,同兴科技,,19
1467,003028.SZ,振邦智能,,14
1468,003029.SZ,吉大正元,,3
1469,003030.SZ,祖名股份,,50
1470,003031.SZ,中瓷电子,,14
1471,003032.SZ,传智教育,,56
1472,003033.SZ,征和工业,,18
1473,003035.SZ,南网能源,,20
1474,003036.SZ,泰坦股份,,102
1475,003037.SZ,三和管桩,,37
1476,003038.SZ,鑫铂股份,,68
1477,003039.SZ,顺控发展,,65
1478,003040.SZ,楚天龙,,25
1479,003041.SZ,真爱美家,,81
1480,003042.SZ,中农联合,,40
1481,003043.SZ,华亚智能,,98
1482,003816.SZ,中国广核,,20
1483,300001.SZ,特锐德,,7
1484,300002.SZ,神州泰岳,,74
1485,300003.SZ,乐普医疗,,49
1486,300004.SZ,南风股份,,7
1487,300005.SZ,探路者,,12
1488,300006.SZ,莱美药业,,32
1489,300007.SZ,汉威科技,,97
1490,300008.SZ,天海防务,,108
1491,300009.SZ,安科生物,,38
1492,300010.SZ,豆神教育,,3
1493,300011.SZ,鼎汉技术,,6
1494,300012.SZ,华测检测,,97
1495,300013.SZ,*ST新宁,,92
1496,300014.SZ,亿纬锂能,,7
1497,300015.SZ,爱尔眼科,,49
1498,300016.SZ,北陆药业,,32
1499,300017.SZ,网宿科技,,3
1500,300018.SZ,中元股份,,7
1501,300019.SZ,硅宝科技,,52
1502,300020.SZ,*ST银江,,3
1503,300021.SZ,大禹节水,,8
1504,300022.SZ,吉峰科技,,63
1505,300024.SZ,机器人,,53
1506,300025.SZ,华星创业,,25
1507,300026.SZ,红日药业,,44
1508,300027.SZ,华谊兄弟,,33
1509,300029.SZ,ST天龙,,8
1510,300030.SZ,阳普医疗,,49
1511,300031.SZ,宝通科技,,74
1512,300032.SZ,金龙机电,,14
1513,300033.SZ,同花顺,,3
1514,300034.SZ,钢研高纳,,75
1515,300035.SZ,中科电气,,7
1516,300036.SZ,超图软件,,3
1517,300037.SZ,新宙邦,,52
1518,300039.SZ,上海凯宝,,44
1519,300040.SZ,九洲集团,,20
1520,300041.SZ,回天新材,,52
1521,300042.SZ,朗科科技,,26
1522,300043.SZ,星辉娱乐,,74
1523,300044.SZ,赛为智能,,3
1524,300045.SZ,华力创通,,26
1525,300046.SZ,台基股份,,98
1526,300047.SZ,天源迪科,,3
1527,300048.SZ,合康新能,,7
1528,300049.SZ,福瑞股份,,49
1529,300050.SZ,世纪鼎利,,25
1530,300051.SZ,琏升科技,,15
1531,300052.SZ,中青宝,,74
1532,300053.SZ,航宇微,,98
1533,300054.SZ,鼎龙股份,,52
1534,300055.SZ,万邦达,,23
